Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
11.15,4,0.5243229659586485539328640756,0.560891269049488,0.558897884741606,0.526886778915338,0.52488852696614,0.468026963893009,0.5058736193545432157763758340,0.2928565650651492157763758340,0.213017054289394,7.2461032701066342075270797373,108.424149992617568713055644,108.42414744079054614261250826,1454448000
11.16,4,0.5243039634789319062148338751,0.560861715236102,0.55887168698833,0.526867683518075,0.524872795824143,0.467877833721848,0.5057230249940960043808400491,0.2927059707047020043808400491,0.213017054289394,7.2439461647886099407364445127,108.40940710012768211698030854,108.40940454231254733180931206,1455752000
11.17,4,0.5242850233496209852609607769,0.560832237220601,0.558845556559386,0.526848650776096,0.524857118843187,0.467728889903181,0.5055726212285041753788641105,0.2925555669391101753788641105,0.213017054289394,7.2417917895407882533033081925,108.39464719713598706456438156,108.39464463332410506400205166,1457057000
11.18,4,0.5242661142200676395023280719,0.560802810398321,0.558819468878603,0.526829649185455,0.524841464547886,0.467580232199509,0.5054225058629073878429023208,0.2924054515735133878429023208,0.213017054289394,7.2396415453185984333370153454,108.37994342532099980126440846,108.37994085553018538799974237,1458361000
11.19,4,0.5242472370783801302384181849,0.560773431890578,0.558793421095667,0.526810679739094,0.524825833959622,0.467431805207342,0.5052726234299477726157489656,0.2922555691405537726157489656,0.213017054289394,7.2374946376106638197220377453,108.36525032869464093908082028,108.36524775292631798220530901,1459666000
11.20,4,0.5242284019767337572704401728,0.56074410896404,0.558767420505496,0.526791752538339,0.524810237208041,0.467283568034448,0.5051229336458703159725133439,0.2921058793564763159725133439,0.213017054289394,7.2353504893946981061070601461,108.35057203065734473498875971,108.35056944891420475170376637,1460970000
11.21,4,0.5242096080313790674904401302,0.560714847603416,0.558741473120934,0.526772866695121,0.524794673433277,0.467135618995173,0.5049735350049690285497037746,0.2919564807155750285497037746,0.213017054289394,7.2332105114975395250252390741,108.33589563607666736752946996,108.3358930483573360870723717,1462274000
11.22,4,0.5241908257617047543234721058,0.560685611453417,0.558715542614709,0.526753992584674,0.524779113038649,0.466987862871141,0.5048243299867529253197492037,0.2918072756973589253197492037,0.213017054289394,7.2310733070410507050589462258,108.32125244737301025040788646,108.32124985368674192453043441,1463579000
11.23,4,0.5241720950383897038901782534,0.560656445038781,0.558689673539456,0.526735170272635,0.52476359611776,0.466840362029354,0.5046753839141340780954897117,0.2916583296247400780954897117,0.213017054289394,7.2289398117070234509709414989,108.3066324044934918208173034,108.30662980484631729090809564,1464883000
11.24,4,0.5241534158052724256843334214,0.560627345998561,0.558663863562011,0.526716399702569,0.524748122642025,0.466693083513824,0.5045266637486514171675629565,0.2915096094592574171675629565,0.213017054289394,7.2268095522543625373559639002,108.29202792764887729894491565,108.29202532204397692834148075,1466188000
11.25,4,0.5241347486869588183088950487,0.560598277401537,0.55863807577882,0.526697641306545,0.524732653071247,0.466546066411055,0.5043782059073350585917554625,0.2913611516179410585917554625,0.213017054289394,7.2246830503185999769166439253,108.27742174204445664840401852,108.27741913047906773537629941,1467492000
11.26,4,0.5241161322253245945358609177,0.560569272352054,0.558612343321778,0.5266789338149,0.52471722616338,0.466399228911198,0.5042299310907831983459946091,0.2912128768013891983459946091,0.213017054289394,7.2225591700194754490104804775,108.26284933321963251506726014,108.26284671570320896052881497,1468797000
11.27,4,0.5240975479779623754688493054,0.560540318423666,0.558586653791877,0.526660258695046,0.524701823413341,0.466252658981414,0.5040819261869638549182223584,0.2910648718975698549182223584,0.213017054289394,7.2204391559354534353955028776,108.24830217441240800871084366,108.24829955095183707599911133,1470101000
11.28,4,0.5240790052406814855587396444,0.560511423486464,0.558561015086528,0.526641625288248,0.524686454189782,0.466106335254823,0.5039341704319400661677277395,0.2909171161425460661677277395,0.213017054289394,7.2183227106450454344831557761,108.23375206123383912215347238,108.23374943182587780977053353,1471405000
11.29,4,0.5240604835951959755750960922,0.560482563461761,0.558535403154252,0.526623013076379,0.524671098001852,0.465960207527619,0.5037866120664541225142106072,0.2907695577770601225142106072,0.213017054289394,7.2162090927514970740438358012,108.21923345751802413703481098,108.21923082217143344007065959,1472710000
11.30,4,0.5240420035585574490483384477,0.560453763553855,0.558509843226443,0.526604442676815,0.524655775494086,0.465814340674019,0.5036393175667446373296726647,0.2906222632773506373296726647,0.213017054289394,7.21409925445678596678017345,108.20474027840240587357196528,108.20473763712414331257457781,1474014000
11.31,4,0.5240235547119077328146354654,0.560425010188305,0.558484321755642,0.526585903619751,0.524640476223729,0.465668690659356,0.5034922420603892044757142274,0.2904751877709952044757142274,0.213017054289394,7.2119925530108070126921687236,108.1902648059342644943439857,108.19026215872831797561364018,1475319000
11.32,4,0.5240051575717356632227020981,0.560396324251249,0.558458859654861,0.526567416521996,0.524625220834527,0.465523260613403,0.5033453901283540613013729852,0.2903283358389600613013729852,0.213017054289394,7.2098890540310680847860052766,108.17577749855698590503939176,108.17577484541685299329240909,1476623000
11.33,4,0.5239867817186179171052230668,0.560367675796687,0.558433427004851,0.526548950815385,0.524609978785136,0.465378060499099,0.5031987696222485340245682825,0.2901817153328545340245682825,0.213017054289394,7.2077888699835883775223429253,108.16133578536851903050128312,108.16133312630820907207836214,1477928000
11.34,4,0.5239684472006738367944935213,0.560339086102553,0.558408045110202,0.526530526646066,0.524594770248421,0.465233105796376,0.5030523974704285292330324294,0.2900353431810345292330324294,0.213017054289394,7.2056922433492047766099958222,108.14691407315123221632567995,108.14691140817574042734732603,1479232000
11.35,4,0.5239501440657367404761557732,0.560310541506408,0.55838270033501,0.52651213401321,0.524579585250154,0.46508834448915,0.5029062208323257268565917696,0.2898891665429317268565917696,0.213017054289394,7.2035984172425293288733063448,108.13247985820106256545991997,108.13247718730352540241971554,1480537000
11.36,4,0.5239318826420065111606228656,0.560282056862937,0.558357407560386,0.526493783295518,0.524564434195528,0.464943840222676,0.5027603042362135633429702849,0.2897432499468195633429702849,0.213017054289394,7.2015083159629938279609592428,108.11809192409115484583560158,108.11808924728602234155400942,1481841000
11.37,4,0.5239136524150085656987192339,0.560253619360456,0.558332154000969,0.526475463927103,0.524549306545041,0.464799561247715,0.5026146151183289894210043876,0.2895975608289349894210043876,0.213017054289394,7.199421473069051327048612141,108.10371968413690110995832648,108.10371700142755729596665512,1483145000
11.38,4,0.5238954527772657669000437656,0.560225225398878,0.558306936082879,0.526457175297517,0.524534201714518,0.464655464829908,0.5024691105991128250111832773,0.2894520563097188250111832773,0.213017054289394,7.1973372743562597261362650383,108.08933774638730208935177175,108.08933505776784953477862447,1484450000
11.39,4,0.5238772854581115361662972977,0.56019688480369,0.558281763657706,0.52643891914455,0.524519121467914,0.464511666566194,0.5023239066811261397716810730,0.2893068523917321397716810730,0.213017054289394,7.1952573814389095252239179364,108.07500886547603301246666485,108.07500617096360301191125122,1485754000
11.40,4,0.5238591688204571588008022582,0.560168607917951,0.558256647094504,0.526420713920903,0.52450408428399,0.464368049837109,0.5021788877522934042156407904,0.2891618334628994042156407904,0.213017054289394,7.1931801382960035774872284577,108.06068839077681333682236678,108.06068569037199487198751761,1487059000
11.41,4,0.5238410731001734796418301639,0.560140367618604,0.558231559296103,0.526402529716908,0.524489060279027,0.464224655535681,0.5020340927158267312989735248,0.2890170384264327312989735248,0.213017054289394,7.1911061021750077765748813563,108.04636258063175425902675717,108.04635987433044407874546203,1488363000
11.42,4,0.5238230093678380049455910063,0.560112175220204,0.55820651160284,0.526384377657274,0.524474060603579,0.46408148598658,0.5018895246817941042563087550,0.2888724703924001042563087550,0.213017054289394,7.1890353176243644820138495017,108.03207616824798717349759702,108.03207345606208794580365405,1489668000
11.43,4,0.5238049964548624968284041681,0.560084051556423,0.558181524874058,0.526366276665495,0.524459104206875,0.463938567843973,0.5017452116945093319330789266,0.2887281574051153319330789266,0.213017054289394,7.1869681863492788406284752732,108.01781241496300776530929233,108.01780969689860931348752165,1490972000
11.44,4,0.5237869948744889783850614824,0.560055952966941,0.558156555475011,0.526348187061731,0.52444415143471,0.463795845568225,0.5016010953058222852007238111,0.2885840410164282852007238111,0.213017054289394,7.1849038711416701658979694506,108.00353850895597665906681043,108.00353578500713405034740922,1492276000
11.45,4,0.5237690442040783190425639657,0.560027920250273,0.558131644229675,0.526330148616868,0.524429242083494,0.463653332464495,0.5014571916362192148112364558,0.2884401373468252148112364558,0.213017054289394,7.18284260291049492451259522,107.98930165202654498953623582,107.98929892220428427420316214,1493581000
11.46,4,0.5237511249563510983403888057,0.559999935310942,0.558106773067935,0.526312141748337,0.524414356596081,0.463511050481267,0.5013135213202102103597823750,0.2882964670308162103597823750,0.213017054289394,7.1807846772233382299515633675,107.975088810971438662308623,107.97508607528225288566898011,1494885000
11.47,4,0.5237332367081500926665392575,0.559924979878561,0.558034923744658,0.526294166030913,0.524399494572563,0.462696613119841,0.5004960559318310874122122682,0.2881530494190670874122122682,0.212343006512764,7.1690765701563927678511597976,107.95057521852560850069733187,107.95057377733164850334960609,1496190000
11.48,4,0.5237153795038794062289682130,0.559890981225403,0.55800402355727,0.526276221509216,0.524384656082774,0.462467438314448,0.5002652838966354325067200974,0.2880098248893714325067200974,0.212255459007264,7.1657710043478187169091920823,107.93500432166600936711832218,107.93500287699119473878563195,1497494000
11.49,4,0.5236975633876861371739412605,0.559857051416116,0.557973184595469,0.526258318276508,0.524369851245087,0.462238656653102,0.5000349083186886020247871846,0.2878668518596326020247871846,0.212168056459056,7.1624711173678354806205354182,107.91947655649168021717523532,107.91947510833907484855564433,1498799000
11.50,4,0.5236797786772542523663036726,0.559823177083339,0.55794239351684,0.526240446603128,0.524355070354847,0.4620102164523,0.4998048767096664442187216748,0.2877240779900434442187216748,0.212080798719623,7.159176157376593683613382649,107.9039278815437723785464037,107.90392642990424621609958567,1500103000
11.51,4,0.5236620244003621896990000473,0.559789358609528,0.557911650728686,0.5262226055121,0.524340312459987,0.461782137185196,0.4995752085236986666289838811,0.2875815228832456666289838811,0.211993685640453,7.1558864030339587906302819741,107.88842070553839595242777482,107.88841925041457538530414862,1501408000
11.52,4,0.5236443020831314396821847142,0.559755597738322,0.557880957999386,0.526204796537009,0.524325579118892,0.461554421800429,0.4993459068255992001864810680,0.2874391897525692001864810680,0.21190671707303,7.1526018982402121094247045356,107.87292394697916734326662801,107.87292248836788628047766221,1502712000
11.53,4,0.5236266198191384897527413755,0.559721902849628,0.557850323733494,0.526187027811006,0.52431087848942,0.461327073541027,0.4991169754367658904113839496,0.2872970825679258904113839496,0.21181989286884,7.1493226977328009684382626054,107.85741974642008604288540747,107.85741828431476052531248416,1504016000
11.54,4,0.5236089691321038968191764211,0.559688265181939,0.557819739194043,0.526169290816365,0.524296202078445,0.461100089216484,0.4988884105650065330343316910,0.2871551976856355330343316910,0.211733212879371,7.1460487471926001169870664773,107.84195488048877653007606265,107.84195341489163060103088325,1505321000
11.55,4,0.5235913490526410103799819875,0.559654683702958,0.557789203373179,0.526151584578959,0.524281548936342,0.460873468027259,0.4986602113424214326020003409,0.2870135343863144326020003409,0.211646676956107,7.1427800341878460366883860502,107.8264995940484121461189257,107.82649812495603118137517651,1506625000
11.56,4,0.5235737601664609149215897827,0.559621159346646,0.557758717229204,0.526133909687364,0.524266919676089,0.460647214890301,0.4984323827408321462810471323,0.2868720977903001462810471323,0.211560284950532,7.1395166299346921559381935607,107.81103637840898564397540104,107.81103490581471166020236181,1507930000
11.57,4,0.5235562122438685955659867988,0.559587699070358,0.557728287743719,0.526116275959659,0.524252324140069,0.460421288550827,0.4982048840929608203152022921,0.2867308473788278203152022921,0.211474036714133,7.1362579519172760274127154395,107.79560572319016517133892065,107.79560424709481714810189183,1509234000
11.58,4,0.5235386953268049612775125551,0.559554297973226,0.55769791004,0.526098673389092,0.524237752345734,0.46019576237412,0.4979777882451937337155087358,0.2865898561467967337155087358,0.211387932098397,7.1330050435832174960239738561,107.78019314368131895238604313,107.78019166408318412635058381,1510539000
11.59,4,0.5235212089891670649370050660,0.55952095076795,0.557667578854794,0.526081101547477,0.524223203889003,0.459970566884883,0.4977510255243255028395987970,0.2864490545695165028395987970,0.211301970954809,7.129756906937361357181481225,107.76476792737747440660303917,107.76476644426881860446834153,1511843000
11.60,4,0.5235037637402359006955375737,0.559487669919059,0.557637306676582,0.526063570995482,0.524208689354554,0.459745728939147,0.4975246235921203297324999269,0.2863084704572683297324999269,0.211216153134852,7.1265139382053487756277857458,107.74937660297941665958447143,107.74937511636141224614864466,1513148000
11.61,4,0.5234863296212491539016250261,0.559454426185264,0.557607064287927,0.526046051627854,0.524194178661044,0.4595212619418,0.4972985937827075676555324891,0.2861681152926915676555324891,0.211130478490016,7.123276299736550434069769337,107.7339807578839680787012237,107.73397926775047196030080429,1514452000
11.62,4,0.5234689557375862712195871365,0.559421267797026,0.557576899943043,0.526028592790087,0.524179721177781,0.459297148222265,0.4970729218345971552094750299,0.2860279749628131552094750299,0.211044946871784,7.1200437872502672818235422945,107.71861825428053830051491857,107.71861676063260844862388366,1515756000
11.63,4,0.5234515930656397669390680245,0.559388144413243,0.557546763324491,0.526011145218859,0.52416526766516,0.459073374086259,0.4968475905768986651138188498,0.2858880324452586651138188498,0.21095955813164,7.1168161547915665589437353639,107.70326629703645701810220899,107.70326479987072854135667537,1517061000
11.64,4,0.5234342714453368139022426945,0.559355087436212,0.557516685858132,0.525993738900007,0.524150848132641,0.458849958741304,0.4966226213625025589695153868,0.2857483092414275589695153868,0.210874312121075,7.1135937082180581083951435886,107.68790419840779608068140699,107.68790269771702005615208128,1518365000
11.65,4,0.5234169799143226114310235129,0.559322086119024,0.557486656820525,0.525976362817572,0.524136451587791,0.458626906418055,0.4963980176637298365438474211,0.2856088089721608365438474211,0.210789208691569,7.1103764972671606773146532185,107.67258074288828449394140463,107.6725792386745255337212991,1519670000
11.66,4,0.5233997297159659344454232680,0.559289151039843,0.557456686813208,0.525959028269903,0.52412208935239,0.458404206421192,0.4961737695508371154197401792,0.2854695218562261154197401792,0.210704247694611,7.1071643797057183079361190438,107.65727247139476238976094824,107.65727096365553808687326253,1520974000
11.67,4,0.5233824902203158017288577196,0.55925625262232,0.557426746283114,0.525941704477273,0.524107730670048,0.458181877033062,0.4959498932001211674014532537,0.2853304642184351674014532537,0.210619428981686,7.1039575872421554691285404321,107.64195620596080366023092162,107.64195469468932167629497136,1522279000
11.68,4,0.5233653112002748553260994234,0.559223438245004,0.557396882631976,0.525924441455964,0.52409342558029,0.457959878784078,0.4957263525447174877951743892,0.2851916001404374877951743892,0.21053475240428,7.1007556032566769427868242405,107.6266673740674221747787871,107.6266658592634530188412604,1523583000
11.69,4,0.5233481428981740297643631891,0.559190659477602,0.557367047452597,0.525907189205003,0.524079124105293,0.457738235880482,0.4955031683551881581667493936,0.2850529505413101581667493936,0.210450217813878,7.0975587252656816030416730567,107.61137403214755564395595916,107.61137251380487966036935029,1524887000
11.70,4,0.5233310198834563242158862313,0.559157951848385,0.557337276296244,0.525889982462869,0.524064861006591,0.457516958402118,0.4952803531667536420550285056,0.2849145281047876420550285056,0.210365825061966,7.0943671328229602857756264291,107.59611874643127061321453715,107.59611722455173936623380648,1526192000
11.71,4,0.5233139189941174431897609746,0.559125289362427,0.557307543190902,0.525872797954302,0.524050613031888,0.457296008267136,0.4950578671786135478535671494,0.2847762931785845478535671494,0.210281574000029,7.0911802558241262174374294728,107.58084827348980895669377846,107.58084674806513657019241854,1527496000
11.72,4,0.5232968514731888958414546943,0.559092685343826,0.557277861483479,0.525855646977309,0.52403639150206,0.457075414053856,0.4948357398305052974299463865,0.2846382753509512974299463865,0.210197464479554,7.0879985159622820429847443884,107.56561301087335953211580244,107.56561148190480896385518462,1528801000
11.73,4,0.5232798233545385760469554847,0.559060146068317,0.55724823747244,0.525838535595262,0.524022202503261,0.456855178585888,0.4946139743785203312512409973,0.2845004780264963312512409973,0.210113496352024,7.0848219598775718971648586635,107.55039666270482144763474948,107.55039513019064057819928327,1530105000
11.74,4,0.5232628164768731525653524100,0.559027653892963,0.557218653537477,0.525821445558063,0.52400802780808,0.456635311181768,0.4943925788893638098127539462,0.2843629094204358098127539462,0.210029669468928,7.0816507031169910794783411051,107.53517370924288267711069948,107.5351721731764319596077577,1531410000
11.75,4,0.5232458458782981794510775443,0.558995220858471,0.55718912174184,0.52580439197735,0.523993882550752,0.456415767395837,0.4941715098671342158350550938,0.2842255261853842158350550938,0.20994598368175,7.0784841226476706767585248016,107.51997790781411840502395292,107.51997636819504785844588365,1532714000
11.76,4,0.5232289105323326060253295408,0.558962845976649,0.557159641119788,0.525787373821624,0.523979765722283,0.456196547881879,0.4939507678966562986744402868,0.2840883290546812986744402868,0.209862438841975,7.0753222268466350132749308246,107.50477178293094946250853695,107.50477023975180428612160317,1534019000
11.77,4,0.5232120093344970857590630183,0.558930533058138,0.557130215504324,0.525770389981004,0.52396567623521,0.455977723043814,0.4937304234777258193017876818,0.2839513886766338193017876818,0.209779034801092,7.0721660255490134058561529705,107.48960469122295847191519726,107.48960314448580195466235199,1535323000
11.78,4,0.5231951347348749891117608558,0.558898269671792,0.557100832486574,0.525753432868656,0.523951606525025,0.455759223868157,0.4935104068993729269182807823,0.2838146354887919269182807823,0.209695771410581,7.069014520218829095600793978,107.47442901484291158203704071,107.47442746454064910630816288,1536627000
11.79,4,0.5231782825646431166940143434,0.5588660517296,0.557071488000713,0.525736498295372,0.523937552424759,0.455541051946816,0.4932907194660092137285344751,0.2836780709440772137285344751,0.209612648521932,7.0658677295403427351850802769,107.4592826002071785956206274,107.45928104633983460815859452,1537932000
11.80,4,0.5231614663286639157239823140,0.558833897091283,0.557042199928554,0.525719599832051,0.523923527527458,0.455323268137358,0.4930714231343287317306166639,0.2835417571476987317306166639,0.20952966598663,7.0627265409778086444744448106,107.44416143038555541534337264,107.44415987295255427909555606,1539236000
11.81,4,0.5231446953876552862926936928,0.558801808462484,0.557012970997747,0.525702746885182,0.523909541261672,0.455105776283195,0.4928524221722473997370398077,0.2834055985160873997370398077,0.20944682365616,7.0595895832701868615306511711,107.42901619809880296660044164,107.42901463708992423662947773,1540541000
11.82,4,0.5231279397266245827177842300,0.558769762636282,0.556983778023288,0.525685909293007,0.523895563487614,0.454888676894865,0.4926338152281596772597783647,0.2832696938461506772597783647,0.209364121382009,7.0564582694516258334905856058,107.41391605771717826605715419,107.41391449313565159013079883,1541845000
11.83,4,0.5231112164327548389557385407,0.55873777268177,0.556954634096108,0.52566910422626,0.523881611397907,0.454671910715034,0.4924155441022566283236059827,0.2831339850865976283236059827,0.209281559015659,7.0533317658712972865709963056,107.39880622027814107084030067,107.39880465211658782679758978,1543150000
11.84,4,0.5230945284924078155290965825,0.558705840343705,0.556925540982702,0.525652334685906,0.52386768801531,0.454455459672771,0.4921975908908521756494608818,0.2829984544822521756494608818,0.2091991364086,7.0502098160777869351543066211,107.38372492074180736617835179,107.38372334900006287085999976,1544454000
11.85,4,0.5230778754584149297917562055,0.558673968103244,0.556896501185889,0.52563560022259,0.52385379291218,0.45423936569054,0.4919799975888772509950972003,0.2828631441765622509950972003,0.209116853412315,7.0470930216041544916650222257,107.36863903596216210662031551,107.36863746063384304985186764,1545758000
11.86,4,0.5230612476401739726208059566,0.55864214658036,0.556867505347214,0.525618891098324,0.523839916372156,0.45402363422595,0.4917627689878335686884064623,0.2827280591095425686884064623,0.209034709878291,7.0439814510836475712975415326,107.35358856981019522949647868,107.35358699089660137532060577,1547063000
11.87,4,0.5230446530733130788729842110,0.558610380849631,0.556838558562739,0.525602215388031,0.523826066491696,0.453808222088607,0.4915458623580188183137045194,0.2825931567000058183137045194,0.208952705658013,7.0408744924583494939172974865,107.33853081897966256680690619,107.3385292364737702772351339,1548367000
11.88,4,0.5230280842610811056941988132,0.558578664061798,0.55680965400461,0.525585565558299,0.523812235758847,0.4535931393239,0.4913292872440663550047825503,0.2824584466410993550047825503,0.208870840602967,7.0377722824450748488601242159,107.32349939230525088302899128,107.3234978062064846337713091,1549672000
11.89,4,0.5230115470470885831671427904,0.558547003496441,0.556780798973721,0.525568947481315,0.52379843006716,0.453378405851962,0.4911130640268695198400631057,0.2823239494622315198400631057,0.208789114564638,7.0346751129786289507297514358,107.30848612702061361339964973,107.30848453732690585317568752,1550976000
11.90,4,0.5229950464466157535765969015,0.558515404854662,0.556751999192407,0.525552366196882,0.523784654477724,0.453164030952322,0.4908972023625211498347626436,0.2821896749680091498347626436,0.208707527394512,7.0315831223723945114061014629,107.29346521203176661582390548,107.2934636187361787367470297,1552281000
11.91,4,0.5229785694932075273366361156,0.558483853139958,0.556723239685314,0.525535808675142,0.523770895981881,0.452949986954184,0.4906816736030029325057644409,0.2820555946589269325057644409,0.208626078944076,7.0284959002736629345618343009,107.27847899515786320258561184,107.2784773982613615983982993,1553585000
11.92,4,0.5229621257108194437851848147,0.558452359065291,0.556694531186466,0.525519284486621,0.523757164171271,0.452736289859451,0.4904664944600069860094780095,0.2819217253951929860094780095,0.208544769064814,7.0254136860598607661985841416,107.26348350537041003975531895,107.26348190486566939405031593,1554889000
11.93,4,0.5229457169216647793023798535,0.558420920503754,0.556665871589939,0.525502795462441,0.523743460898051,0.452522883000257,0.4902516082568032078002939020,0.2817880106485912078002939020,0.208463597608212,7.0223356678966140160170492518,107.24851734074353807198828015,107.24851573663040217160074105,1556194000
11.94,4,0.5229293326278225323847165270,0.558389531439747,0.556637254901031,0.52548633105335,0.523729775633916,0.452309831577801,0.4900370796175954462819966237,0.2816545151918384462819966237,0.208382564425757,7.0192627714574402898691136828,107.23354067934213762527861028,107.23353907161299910453630202,1557498000
11.95,4,0.5229129813955562122484471922,0.558358200667774,0.55660868993506,0.525469899867499,0.523716117007884,0.452097137954954,0.4898229115144251575331990800,0.2815212421454931575331990800,0.208301669368932,7.0161950393137674034481191786,107.21860761888283238060320407,107.21860600754052955626626554,1558803000
11.96,4,0.5228966545117448189450866844,0.558326919235286,0.556580167760214,0.52545349314916,0.523702476285013,0.451884799621387,0.4896091008200260056442577957,0.2813881885308010056442577957,0.208220912289225,7.0131324266707886207200336522,107.20366780585990799753593391,107.20366619089758426077069747,1560107000
11.97,4,0.5228803609715018147765120003,0.55829569151486,0.556551692769722,0.525437119937431,0.523688862525104,0.451672749525627,0.4893955809527153217359850780,0.2812552879145953217359850780,0.20814029303812,7.0100739798161210453575171105,107.18874961636272470000055997,107.18874799777869338361480924,1561412000
11.98,4,0.5228640923782690774133253570,0.558264513891951,0.556523261369608,0.525420771794698,0.523675267311161,0.451461056933997,0.4891824207593832627311973796,0.2811226092922792627311973796,0.208059811467104,7.0070206849088798244518157676,107.1738288878329167866668456,107.17382726562113313730774664,1562716000
11.99,4,0.5228478557284887864483204361,0.558233390322804,0.556494877536605,0.525404455751613,0.523661697694378,0.451249677633452,0.4889695764120883806447893288,0.2809901089844253806447893288,0.207979467427663,7.0039719141600027602627006166,107.15894178068842351281529301,107.15894015484957169270351008,1564021000
12.00,4,0.5228316545591618251853223006,0.5582023278398,0.556466548323509,0.525388175362472,0.523648157249511,0.451038661237408,0.4887570978953708056569442338,0.2808578371240908056569442338,0.20789926077128,7.000928383545357266082982984,107.1440468674782203869803525,107.14404523800526383536220101,1565325000
12.01,4,0.5228154754002447950485717915,0.558171309308913,0.55643825661662,0.525371917091366,0.523634632461029,0.450827956761649,0.4885449331554156252675885768,0.2807257418059716252675885768,0.207819191349444,6.9978893474489373868246850354,107.12918670633724985995012117,107.12918507323110555809397241,1566630000
12.02,4,0.5227993403188721549200690007,0.558140360196442,0.556410027902486,0.525355703113334,0.52362114552427,0.450617610497593,0.4883331301487301848793744119,0.2805938711350911848793744119,0.207739259013639,6.994855492797109095528897341,107.11431943864271509252818928,107.11431780189639675588635365,1567934000
12.03,4,0.5227832205641668869533793773,0.558109446855075,0.556381828553966,0.525339504536912,0.523607667567989,0.450407555440956,0.4881216196885394670358256330,0.2804621560731894670358256330,0.20765946361535,6.9918258285623475878827692771,107.09947797478468231117303936,107.09947633439731908524156501,1569238000
12.04,4,0.5227671327007378255065554913,0.558078589955097,0.556353679261437,0.525323338007708,0.523594215257935,0.450197848564609,0.4879104600522184128058580300,0.2803306550461534128058580300,0.207579805006065,6.9888011895065573732283273345,107.08463387241216487495845385,107.08463222837759129338113234,1570543000
12.05,4,0.5227510787608331237897527464,0.558047792026257,0.556325582574658,0.525307205567906,0.523580790656352,0.449988496768361,0.4876996583006303388668687101,0.2801993752633643388668687101,0.207500283037266,6.9857816767691965676175850286,107.06982730277013891841674758,107.069825655089985110260733,1571847000
12.06,4,0.5227350472443259199172668025,0.558017038995502,0.556297524440514,0.525291095661146,0.523567382226865,0.449779464463963,0.4874891779519223440016424329,0.2800682803914793440016424329,0.207420897560443,6.9827667677861417402428187176,107.05500676280079814987613024,107.05500511146654689450764096,1573152000
12.07,4,0.5227190512474897089124962632,0.557986343714545,0.556269517730569,0.52527502144774,0.523554003149688,0.449570746777301,0.4872790150417281210422036548,0.2799373666146491210422036548,0.207341648427079,6.9797564057721125768021094314,107.04022041964710711336799929,107.04021876465959779853933111,1574456000
12.08,4,0.5227030762698449833555583883,0.557955692102039,0.55624154838326,0.525258968356304,0.523540638873267,0.449362351223692,0.4870691760861719615590704469,0.2798066405975129615590704469,0.207262535488659,6.9767506840637124528390487796,107.02542442669393472466385386,107.0254227680455587473119265,1575761000
12.09,4,0.5226871343429375695073674401,0.557925098405958,0.55621363066626,0.525242948477215,0.523527301507727,0.449154308234626,0.4868596924378780978594602120,0.2796761338412070978594602120,0.207183558596671,6.9737500517541722163024980717,107.01066919220616084040025432,107.01066752989908926515702246,1577065000
12.10,4,0.5226712274981303315528286867,0.557894562470333,0.556185764443224,0.52522696385177,0.523513993114037,0.448946586315069,0.4866505326690219421976648838,0.2795458150664229421976648838,0.207104717602599,6.970754058673077355438679413,106.99590221917289922035102096,106.99590055319906683879766361,1578369000
12.11,4,0.5226553430133385519631480643,0.55786407118353,0.556157936622067,0.525211001695675,0.5235007009275,0.448739181228924,0.4864416916405671761948882189,0.2794156792826371761948882189,0.20702601235793,6.9677626312091960933818618175,106.98116310505429934540951994,106.98116143541330448893064746,1579674000
12.12,4,0.5226394914901157219772574974,0.557833634920158,0.556130157596869,0.525195072662324,0.523487435621028,0.448532088615985,0.4862331657279829291967355937,0.2792857230138359291967355937,0.206947442714147,6.9647757174449462323918162761,106.96641566562944216865150708,106.96641399231386372538509666,1580978000
12.13,4,0.5226236626098810317979341677,0.557803246474674,0.556102420181487,0.525179166382679,0.52347418684503,0.448325354077098,0.4860249999197539446027023393,0.2791559913970149446027023393,0.206869008522739,6.9617939617928872730587236216,106.95171013470065899453587459,106.9517084577129069497403214,1582283000
12.14,4,0.5226078672453751393114571508,0.557772913828273,0.556074732376433,0.525163293782647,0.523460965544778,0.448118935117997,0.4858171523832162834594879462,0.2790264427480252834594879462,0.206790709635191,6.9588167650442450457257832128,106.93699030601680228388747193,106.93698862534825858621853375,1583587000
12.15,4,0.5225921048713475540454953689,0.557742636738004,0.556047093958004,0.525147454334408,0.523447771211747,0.447912835829598,0.4856096271837158881926435514,0.2788970812807298881926435514,0.206712545902986,6.9558441854308662397288291772,106.92230595956514512885225191,106.92230427521689120823890695,1584892000
12.16,4,0.5225763655409129910799208093,0.557712405292611,0.556019495034114,0.525131638042441,0.523434593869632,0.447707057764669,0.4854024251802016695474202420,0.2787679080025886695474202420,0.206634517177613,6.9528762352562572610954119053,106.90760842185035267599522364,106.90760673381399963627689725,1586196000
12.17,4,0.5225606487944925797664651603,0.557682218136834,0.5559919342686,0.525115844444918,0.52342143307575,0.447501588161307,0.4851955335486499759177036786,0.2786389102380949759177036786,0.206556623310555,6.949912730829837057598726374,106.89294537831739346653975618,106.89294368659376174182623396,1587500000
